18.815394497927024 0.0153753267 1066.58821
18.802761798556908 0.0152146952 1065.59635
18.775051016114276 0.0150032072 1063.42063
18.75754092253148 0.0147000675 1062.04582
18.743421251561074 0.0143942673 1060.93721
18.713551908546137 0.0139772778 1058.59201
18.687043312393445 0.0136151275 1056.51068
18.669566715472826 0.0131500342 1055.1385
18.644138163788696 0.0127362279 1053.14197
18.61564078292179 0.0122476132 1050.90449
18.600867226538462 0.0117105286 1049.74454
18.582856084024147 0.0111539887 1048.33039
18.561023392656153 0.0106250507 1046.61619
18.534148243675578 0.0100304594 1044.50608
18.51553479806081 0.00945261768 1043.04464
18.50119236791876 0.00894651759 1041.91854
18.4726777929477 0.00837982543 1039.67971
18.450703727834416 0.00782832168 1037.95441
18.42969966492308 0.00727511254 1036.30527
18.40149700373781 0.00674611204 1034.09093
18.38103907652001 0.00621397413 1032.48467
18.35882480340346 0.00565830349 1030.74051
18.330962840207974 0.00520312803 1028.55292
18.316537623638503 0.00469795878 1027.42032
18.28633713491386 0.00423006659 1025.04912
18.2722039633876 0.00373900435 1023.93945
18.24432620708904 0.00330111571 1021.75062
18.228553354844824 0.00286109259 1020.51221
18.200236957844645 0.00247119322 1018.28894
18.172008951276204 0.00210016548 1016.07261
18.152807085208046 0.00176385133 1014.56497
18.13666729804474 0.00145031178 1013.29775
18.104128283790942 0.00117161609 1010.74294
18.083248527884482 0.000913954998 1009.10356
18.05766764917389 0.000696980123 1007.09507
18.033032318828226 0.000495684889 1005.16082
18.023378911935534 0.000335768084 1004.40288
17.987293963949526 0.000206523904 1001.56966
17.965116931988945 0.000120094159 999.828424
17.9572180496936 5.83430041e-05 999.208241
17.924690994894476 3.76245441e-05 996.65437
17.900151352922542 4.40749095e-05 994.727633
17.876817947407314 8.86929033e-05 992.895604
17.84864820974741 0.00016133538 990.683849
17.83514131117643 0.000270201915 989.623351
17.799779101438215 0.000412529334 986.846877
17.78606373390661 0.000584190891 985.770011
17.758927068969978 0.000789152515 983.639368
17.73065698142366 0.00102760043 981.419734
17.714684499261992 0.001306371 980.16565
17.685677001165665 0.00160517678 977.888118
17.65825073656953 0.00190914278 975.734737
17.64221747643376 0.00227736673 974.475881
17.613496202857977 0.00262721948 972.220822
17.5853077427291 0.00299512089 970.007597
17.584839349859102 0.00338924714 969.970821
17.556188355592017 0.00379509852 967.72128
17.527865017268304 0.00420599283 965.497465
17.511171516269258 0.00467321614 964.18677
17.484753794141135 0.00518185913 962.112575
17.469435413910734 0.00570586242 960.909848
17.43801516270079 0.00623286851 958.442878
17.41366451577448 0.00678089588 956.53098
17.38484128752923 0.00733560015 954.267916
17.370352490983496 0.00785795214 953.130324
17.343706265579307 0.00832535243 951.038188
17.327276687710892 0.00897694114 949.748215
17.2988886740828 0.0094916482 947.519322
17.277561120022213 0.00993989244 945.844783
17.255850010075175 0.0104810704 944.140129
17.228342207216215 0.0110468401 941.980346
17.209893264600925 0.0114421359 940.531822
17.184529057075466 0.0118166672 938.540344
17.156116245728267 0.0122615907 936.309504
17.128459962227627 0.0126151749 934.138063
17.113989888150865 0.0129953979 933.001941
17.08504842815088 0.0133649379 930.729594
17.062883508481445 0.013687203 928.989309
17.04469354728389 0.0139876682 927.561119
17.02408308925766 0.0142387657 925.942883
16.998511660936163 0.0144251666 923.935135
16.97226744642355 0.0146096778 921.874563
16.955870499143913 0.014733715 920.587152
16.927548421721173 0.014815089 918.363436
16.911201490180076 0.0147920353 917.079952
16.880050906205184 0.0148067815 914.634155
16.865220825796488 0.0147719501 913.469767
16.835174128781254 0.0146520826 911.110642
16.813790649304845 0.0145456147 909.431712
16.79902514230954 0.014348095 908.272394
16.769956063847584 0.0140169965 905.990027
16.755522963462948 0.0137222104 904.856808
16.72719720522828 0.0133418567 902.632803
16.706901717717464 0.0130963338 901.039297
16.684621699441163 0.012784051 899.289975
16.658986563779678 0.0123788769 897.277225
16.641105587002016 0.0118936478 895.873295
16.613583417513805 0.0114714145 893.712384
16.5982122704882 0.0110175927 892.505514
16.557864662090456 0.010300373 889.33761
16.555306472328407 0.00973309098 889.136753
16.514241704214438 0.00932791421 885.912541
16.51229863034453 0.00874313723 885.75998
16.483788373004067 0.00826966524 883.521489
16.45887178532351 0.00768184094 881.565156
16.437703652449393 0.00726222651 879.903134
16.412428191974133 0.00672701019 877.918624
16.399270830436116 0.00631830509 876.88557
16.356016233953017 0.00576851384 873.489423
16.35067024308837 0.00527900852 873.069681
16.313589730998892 0.00478371826 870.158294
16.29831400488318 0.00433170279 868.958916
16.2822019320685 0.00388442059 867.693872
16.25519784004311 0.00346841426 865.573638
16.240989218240532 0.00303980663 864.458044
16.212436001112422 0.00265292355 862.21618
16.187026795979563 0.00228713124 860.221169
16.155386587600134 0.00195179557 857.736929
16.14302907031478 0.00161059358 856.766675
16.126389418702676 0.00133458137 855.460208
16.112266066920345 0.00105609402 854.351309
16.07119313479099 0.000831626961 851.126456
16.04135483031815 0.000609135934 848.783693
16.040649693738466 0.000439940455 848.728329
16.010003546570434 0.000281654478 846.322138
15.975969766055801 0.000175825972 843.649966
15.96926651081808 8.85385334e-05 843.123658
15.93110294847591 5.29125696e-05 840.127235
15.926376429343122 3.39961213e-05 839.756131
15.89435950450979 6.30756494e-05 837.242313
15.86705028718566 0.000112824511 835.098122
15.850795872661301 0.000212671809 833.821902
15.826582816777375 0.000331358119 831.920807
15.80538910926537 0.000497740027 830.256777
15.771117591603918 0.000682719856 827.565939
15.76417132636077 0.000909109871 827.020551
15.730378174149727 0.00115635594 824.367272
