13.22430743535276 0.0138923618
13.29032902535102 0.0140829606
13.363318328645317 0.0143372757
13.457243109479919 0.0148203207
13.522270498166673 0.0154267822
13.61736838815063 0.0161873972
13.690769738598785 0.0170266539
13.748578036186714 0.0179560589
13.827568756859772 0.0188306323
13.89167468166379 0.0197366231
13.964931334173176 0.0204387562
14.055497138501437 0.0208355912
14.140686562977994 0.0212260042
14.204204551310813 0.0213244205
14.284584186244967 0.0211294234
14.363623152300654 0.020731453
14.450067185980277 0.0200005995
14.506820631646331 0.0192637889
14.596626329207094 0.0183208343
14.670320488880861 0.0174365881
14.760629107620048 0.016505674
14.830559949139555 0.0157609778
14.902536774426444 0.0150568706
14.97887687747533 0.0145597262
15.075899055178358 0.0141958097
15.136428950199697 0.013901049
15.215932577367958 0.0138177648
15.30423223697738 0.0141016502
15.370973432075566 0.0143683876
15.450854488934645 0.0149107323
15.532988712148018 0.0156366933
15.608174008216192 0.0164275065
15.69006486480568 0.0173683876
15.76438909287402 0.0182711511
15.82418296561006 0.0191013623
15.917376958808845 0.0200123105
15.974640610858934 0.0206327741
16.05197708040281 0.0212536431
16.130282775229862 0.0214581961
16.210460334862855 0.0214383714
16.29460864996449 0.0212571054
16.364221184038737 0.0206127011
16.45633885179001 0.0199313212
16.528535354046166 0.0191624835
16.60595280145244 0.0182399894
16.68032449798463 0.0172081778
16.7595110786086 0.0163896532
16.82848154662448 0.0156669238
16.909357161413528 0.0150014303
16.985957685090344 0.0144967255
17.060417389963067 0.0142059777
17.14512488280465 0.0140844823
17.22592265287917 0.0140539528
17.298558712855833 0.014237068
17.37219901040628 0.0146384675
17.45830313575127 0.0150885271
17.530103931620708 0.0158717996
17.598385871287885 0.0166808141
17.68467929735146 0.0175789373
17.76202348513765 0.0185182263
17.840493288136603 0.0193798182
17.91443700431175 0.0202430298
17.99717293201602 0.0209374725
18.067898141147605 0.0213412082
18.149947132549848 0.0215721101
18.223914512906866 0.0214177001
18.300308809224777 0.0211567251
18.37588059054529 0.0205714432
18.451411742834498 0.0198462318
18.520209556571896 0.018927938
18.59860295406652 0.017931402
18.676331767594526 0.0170669592
18.755207236824234 0.0162590546
18.771669763690767 0.0167335631
18.701392238085948 0.0176508051
18.630020021183107 0.0186148614
18.552313878399843 0.0194920628
18.472002383063646 0.0203660495
18.401273225656293 0.0209732963
18.324521674063107 0.0213735034
18.264431464126005 0.0215323223
18.167945793418184 0.0214629143
18.09215749374902 0.0210540503
18.024550021474262 0.0204484316
17.952971246066806 0.0196666047
17.859367052488313 0.0188217555
17.786996393061607 0.0178888258
17.713915209569237 0.0169513811
17.62510307650131 0.0160653296
17.552651592048687 0.015362915
17.47747093202045 0.0147087564
17.40251908094124 0.014269529
17.323726856648403 0.0140183965
17.24521057862273 0.0139325622
17.160146696579268 0.014012104
17.08113647651846 0.0143130759
17.00139578723117 0.0148126393
16.922501990360068 0.0153907802
16.84906761449556 0.0161733892
16.771579951462456 0.0170151485
16.701047851225123 0.0179085204
16.619917840112787 0.0188117929
16.551580217020888 0.0196640364
16.480032709410253 0.0203797352
16.407033369853675 0.020957419
16.304161554134293 0.0212634566
16.240448011523522 0.0213640839
16.15168223885495 0.0211992427
16.086411661853543 0.0207968215
16.008992342200372 0.0202374415
15.925240688713465 0.0194490813
15.853806050844344 0.0185389165
15.76711249887246 0.0175985801
15.696568693907924 0.0167747052
15.61579127655818 0.0158620148
15.547719818198637 0.0152524724
15.459280096690385 0.0145642355
15.389857194480438 0.0140926204
15.32217102415413 0.0138855242
15.24543392834481 0.0138238017
15.151200990954585 0.0140224021
15.080133797459492 0.0143325061
14.99257553488497 0.0148093515
14.925592909091666 0.0154912934
14.851616192972912 0.0162309799
14.76374019608993 0.0170909929
14.686909093108177 0.0179363965
14.620649243771787 0.0188385266
14.54609889412922 0.0196650091
14.455172306550239 0.0203580542
14.367737064606871 0.0208790016
14.320288176564713 0.0211369222
14.209296235006786 0.0212002136
14.16295585722785 0.0209618613
14.091199702347357 0.020520091
13.990995685619929 0.0199401084
13.931703600525072 0.0191473528
13.843797405700641 0.018230899
13.769930477121026 0.0173621237
13.69082086240181 0.0164609949
13.619366992608779 0.0156219871
13.543023679993787 0.0149299758
13.462002170046873 0.0143893483
13.379096861312092 0.0140414781
13.297692113888068 0.0139012531
13.224236391861655 0.0138324127
13.147555399777383 0.0140076991
13.07575930362975 0.0143570477
12.991281727801685 0.014474275
12.918881188842862 0.0155289784
