18.817637882746507 0.00514940616 1066.76435 0.0215754435 0.288414046
18.79997125913401 0.00539711516 1065.37725 0.0214596863 0.287339782
18.755904298543154 0.00569480358 1061.91732 0.0213495989 0.286612114
18.71322343747486 0.00600375329 1058.56622 0.0212704218 0.286436447
18.670845320003473 0.0062959089 1055.23889 0.021214065 0.285467575
18.62808014414294 0.00659711121 1051.88117 0.0211565503 0.28512903
18.585105327575416 0.00682660494 1048.50699 0.0211256956 0.285054479
18.54186202825557 0.00703266778 1045.11173 0.0210987595 0.284770793
18.49947193859314 0.00719887007 1041.78346 0.0210875777 0.284510264
18.454095551447885 0.00731762571 1038.22072 0.0210722775 0.284660235
18.40097646815491 0.00736279363 1034.05006 0.0210468887 0.284952451
18.36081027666058 0.00735635574 1030.8964 0.021067576 0.285323493
18.31776642894896 0.00732489797 1027.5168 0.0211003642 0.285465008
18.2724003582662 0.00724252356 1023.95487 0.0211470945 0.285309477
18.2282121474001 0.00715105396 1020.48542 0.0211880488 0.28588765
18.180243144075362 0.00701246216 1016.71912 0.021259637 0.286301629
18.141846162216975 0.00682470399 1013.70437 0.0213234185 0.287095786
18.093603454226802 0.00664117833 1009.91658 0.0214171276 0.287581056
18.05001754646115 0.00637506775 1006.49442 0.0215120907 0.288365058
18.001367911339244 0.00604860147 1002.67468 0.0215942474 0.289480867
17.955645782600318 0.00571424814 999.084794 0.0216997711 0.290114132
17.902939765371073 0.00539873756 994.946566 0.0217791283 0.290791241
17.8582227530157 0.00506219648 991.435597 0.0218683333 0.291866692
17.810245763984813 0.00471612694 987.66867 0.0219658877 0.292711597
17.769870772384145 0.00438626896 984.498616 0.0220293045 0.292693802
17.726720193863013 0.00406870601 981.110636 0.022113481 0.293807152
17.670094239295192 0.00377035402 976.664633 0.0221958085 0.294334436
17.61445760800785 0.00352269371 972.296307 0.022267989 0.294623339
17.583432821193526 0.00331000933 969.860387 0.0223076116 0.294921109
17.54073893081519 0.00314828296 966.508264 0.0223401755 0.295453487
17.484335111336712 0.0030066662 962.079702 0.0223789371 0.295847647
17.441350143879554 0.00290232926 958.704725 0.0223953828 0.296343216
17.40677693974019 0.00283716331 955.9902 0.0224220798 0.295771611
17.355305178989237 0.00281353325 951.94888 0.0223687358 0.295322495
17.3108432125122 0.00283670297 948.457936 0.0223346494 0.294913725
17.257881729104295 0.00290063567 944.29965 0.0222775375 0.294524524
17.22349348258017 0.00302971776 941.599647 0.0222259074 0.294235989
17.16890260944406 0.00319271932 937.313429 0.0221506624 0.293544436
17.123925507606465 0.0033977335 933.782039 0.0220632525 0.292505476
17.073036079322392 0.00360936858 929.786441 0.0219715411 0.29226028
17.034768893845833 0.00387602024 926.781882 0.021853049 0.291464866
16.984505891353525 0.00414963757 922.835468 0.0217645202 0.290544863
16.941569551370197 0.00444653053 919.464309 0.0216531718 0.289447672
16.895238904180577 0.00477202067 915.826645 0.021554644 0.289436175
16.846825426895183 0.00510746649 912.025447 0.0214464529 0.288225971
16.81190826425443 0.00542944484 909.283916 0.0213583712 0.287606194
16.763832007928873 0.00576938045 905.509195 0.0212635968 0.286601777
16.715297140268127 0.00607090403 901.698466 0.0212114564 0.285678848
16.672053293284222 0.00637152793 898.303163 0.0211430309 0.285311551
16.626604347019423 0.00661720026 894.734726 0.0210829885 0.284645104
16.58287054448527 0.0068567629 891.300954 0.0210405214 0.284152937
16.542488662506567 0.00708636443 888.130359 0.021038589 0.284461443
16.48365445003724 0.00723132372 883.510974 0.0210052787 0.28435459
16.454263676254683 0.00734904244 881.203349 0.0210029813 0.28425085
16.411400213800235 0.0074666611 877.837912 0.0210161873 0.284119897
16.35463580211664 0.0074411662 873.381038 0.0210088894 0.28431618
16.29867630376234 0.00740749947 868.987362 0.0210668406 0.284956604
16.25537016317589 0.00729408054 865.587168 0.0210982162 0.285018428
16.21309489192011 0.00717596689 862.267913 0.0211527592 0.285351475
16.157429909465467 0.0069846267 857.897361 0.0212194711 0.285906966
16.126034481447373 0.00678216681 855.43234 0.0213023024 0.286669199
16.081557091222088 0.00656127401 851.940185 0.0213830707 0.287461629
16.04024867628402 0.00627614769 848.696843 0.0214541879 0.287805109
15.990408776117718 0.00597752132 844.783649 0.02156136 0.288864383
15.948400586613186 0.00564850258 841.485364 0.0216325265 0.289459806
15.898463546126582 0.00534660683 837.564543 0.0217574086 0.290342435
15.855391678393374 0.0050127065 834.182743 0.0218446486 0.29115628
15.818901242485836 0.0046933571 831.317686 0.0219612036 0.291994335
15.768310647732022 0.00435166157 827.345551 0.0220483077 0.292715131
15.71274018190475 0.00404208705 822.98242 0.0221285903 0.293068535
15.672471105985693 0.00376639575 819.820682 0.0221928579 0.293521091
15.626588142322838 0.0035151594 816.218168 0.0222552498 0.293863642
15.569394578535846 0.00329409958 811.727599 0.0222672232 0.29455549
15.539487281128025 0.00309990905 809.379419 0.0223107013 0.29517832
15.496528576072919 0.00295705904 806.006504 0.0223504696 0.294756805
15.453537609783861 0.00286495244 802.631056 0.022359231 0.294966935
15.396975922956472 0.00281265256 798.190099 0.0223351252 0.29473064
15.354962664375307 0.002806752 794.891416 0.0223221949 0.294692624
15.326165825895842 0.00284865626 792.630424 0.0222729627 0.293951921
15.268287147108225 0.00292274739 788.086063 0.0222139261 0.293994179
15.21535508472299 0.00304582623 783.930087 0.0221549289 0.293351029
15.181875578444526 0.00322165872 781.301434 0.0220630778 0.292827719
15.115419321493167 0.00340941314 776.083602 0.0219750402 0.292087027
15.082560063865344 0.00365474574 773.503648 0.0218954532 0.290767784
